SampleLabel,Time,7Li,23Na,26Mg,27Al,29Si,31P,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,88Sr,89Y,90Zr,93Nb,138Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,160Gd,159Tb,163Dy,166Er,172Yb,175Lu,208Pb,232Th,238U
R31_melt3,91791,1000.035,1691549.1,53600.367,291034.65,58519.614,2000.14,2000.14,4300.647,2300.185,4400.678,86963.892,12705.648,146446.81,3900.532,78515.171,2600.237,300.003,1900.126,0,100,0,2200.169,300.003,100,0,0,0,300.003,0,0,0,0,0,0,0,0,0
R31_melt3,92552,1000.035,1710858.4,57415.146,306145.6,67358.427,2500.219,1400.069,7201.815,1600.09,6901.667,71277.374,13306.194,145638.61,3500.429,74996.34,1800.113,300.003,2800.274,0,600.013,0,3500.429,500.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,93271,1100.042,1995348,44970.671,310232.36,61933.963,1900.126,2700.255,5401.021,3900.532,6701.572,75197.393,9303.028,143113.28,4900.841,64545.486,3200.358,700.017,2000.14,100,0,0,2600.237,200.001,200.001,0,0,100,200.001,0,0,0,0,0,0,0,0,0
R31_melt3,94031,2100.154,1714902.9,54503.775,317489.21,61431.802,2600.237,2400.202,6101.303,800.022,7101.765,78615.722,11004.237,153520.49,4200.618,69468.496,1300.059,800.022,2100.154,200.001,200.001,400.006,1900.126,0,100,0,0,300.003,100,0,0,0,0,0,0,0,0,0
R31_melt3,94791,1600.09,1727493,46776.456,291442.84,57013.542,2600.237,2500.219,4500.709,2800.274,5601.098,76705.379,8302.412,142507.26,4100.588,80928.583,1700.101,300.003,2900.294,200.001,100,0,2200.169,300.003,0,0,0,0,0,100,0,0,0,0,0,0,0,0
R31_melt3,95550,1500.079,1674505.7,44870.357,296035.85,62436.142,2200.169,4000.56,5601.098,2100.154,7101.765,76202.699,11104.314,148871.68,3300.381,80325.192,2400.202,1000.035,2500.219,200.001,400.006,0,3600.454,800.022,200.001,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_melt3,96270,1200.05,1676410.9,44569.417,291136.7,57214.343,2100.154,4300.647,5100.911,3000.315,5901.219,78615.722,6301.39,150791.66,3500.429,77107.535,1700.101,300.003,1900.126,0,100,200.001,2100.154,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_melt3,97030,1500.079,1679437.3,45973.857,285525.13,54202.633,1100.042,1700.101,3600.454,1400.069,5901.219,70875.381,9002.836,146244.75,4400.678,72282.405,1400.069,200.001,900.028,200.001,300.003,300.003,1000.035,100,0,100,0,100,100,0,0,0,0,0,0,0,0,0
R31_melt3,97790,1200.05,1675290.1,37348.759,298486.05,49184.524,1000.035,2900.294,5701.137,2400.202,3800.506,65550.044,9403.094,142911.27,5200.947,70774.885,2100.154,100,1600.09,100,300.003,300.003,1700.101,100,100,0,0,0,0,0,0,0,0,200.001,0,0,0,0
R31_melt3,98550,800.022,1650990.3,38050.607,304306.94,56310.763,2000.14,2300.185,4500.709,3500.429,4800.806,66152.813,8202.354,149174.81,3800.506,77208.076,1800.113,300.003,1600.09,200.001,100,0,3000.315,100,500.009,0,0,100,0,0,0,0,0,0,0,0,0,0
R31_melt3,99269,1300.059,1698506.6,37047.977,266360.24,52395.911,1900.126,1900.126,5401.021,2500.219,4200.618,63038.78,6601.525,145739.63,3500.429,76102.165,1400.069,400.006,1600.09,100,200.001,200.001,1500.079,400.006,700.017,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,100030,900.028,1643383.6,32937.928,318511.59,52998.126,1300.059,2500.219,5701.137,2900.294,4600.741,63139.222,6401.434,146244.75,5200.947,79219.041,2000.14,100,1300.059,100,300.003,200.001,2700.255,100,400.006,100,200.001,0,0,100,0,0,0,0,0,0,0,0
R31_melt3,100789,1300.059,1630639.9,33639.56,290116.25,54403.394,1500.079,2600.237,3500.429,2000.14,5401.021,64445.034,6901.667,147558.15,5601.098,75498.978,3100.336,500.009,2900.294,100,300.003,200.001,2800.274,500.009,400.006,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_melt3,101549,1100.042,1657593.3,38752.49,288177.6,49886.953,2300.185,2300.185,3900.532,2800.274,4500.709,62837.898,7101.765,143416.29,4500.709,67860.796,2200.169,400.006,1600.09,0,0,100,2200.169,300.003,0,200.001,0,0,100,0,0,0,0,0,0,0,0,0
R31_melt3,102269,1000.035,1658600.8,31334.327,284709.08,49485.561,3200.358,1900.126,6301.39,3300.381,4600.741,61532.233,5401.021,143618.31,4300.647,79621.268,2200.169,200.001,1800.113,0,600.013,100,2200.169,300.003,0,0,0,0,300.003,0,0,0,0,0,0,100,0,0
R31_melt3,103029,1600.09,1646067.9,27025.539,294096.4,50087.653,2200.169,1900.126,5300.983,1900.126,3900.532,58419.204,7802.13,142507.26,6801.619,75197.393,1300.059,100,2300.185,0,400.006,100,2800.274,200.001,900.028,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,103789,1000.035,1680109.9,30332.167,271250.98,52897.755,2100.154,1600.09,5601.098,3700.479,4300.647,58318.795,4800.806,143618.31,5601.098,79721.826,2800.274,800.022,1100.042,300.003,200.001,0,1600.09,0,300.003,0,200.001,0,100,0,0,0,0,0,0,0,0,0
R31_melt3,104549,900.028,1656809.7,27426.302,288279.63,44970.671,2200.169,2100.154,4800.806,2600.237,5000.875,55808.799,5000.875,145941.68,3400.405,74091.638,2200.169,0,1900.126,300.003,100,300.003,2200.169,400.006,200.001,200.001,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,105308,800.022,1640476.2,26123.864,272372.01,48080.776,2900.294,1700.101,3800.506,3000.315,4900.841,49987.303,4300.647,141194.32,4600.741,73488.535,2100.154,900.028,1900.126,0,200.001,400.006,2800.274,200.001,200.001,200.001,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,106028,1200.05,1675514.3,30131.744,262998.81,45171.303,1700.101,1700.101,4100.588,2200.169,4100.588,50890.483,6101.303,137357.19,3800.506,76504.305,2600.237,500.009,2300.185,100,0,200.001,2100.154,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0
R31_melt3,106788,1400.069,1662183.5,21716.494,275837.56,40256.641,1800.113,2000.14,4300.647,2800.274,4400.678,51592.996,6901.667,138467.83,4700.773,72181.898,2000.14,200.001,1400.069,0,200.001,100,2500.219,200.001,0,100,0,0,100,0,0,0,0,0,0,0,200.001,0
R31_melt3,107548,1700.101,1646179.8,22718.049,265952.75,40557.49,3400.405,1200.05,4900.841,2200.169,4200.618,57716.356,5000.875,133924.83,5100.911,72081.393,2400.202,200.001,1200.05,0,0,0,2100.154,200.001,200.001,0,0,200.001,100,0,0,0,0,0,0,0,0,0
R31_melt3,108308,800.022,1645620.5,22918.369,254751.37,40958.632,1800.113,2000.14,3200.358,2000.14,3200.358,51994.448,7401.917,143214.28,2600.237,73186.993,2600.237,600.013,1900.126,200.001,200.001,0,1600.09,0,400.006,0,100,0,200.001,0,0,0,0,0,0,0,0,0
R31_melt3,109027,1000.035,1677755.9,27025.539,261980.35,40156.359,1500.079,1500.079,3700.479,1800.113,3500.429,56109.976,6701.572,140588.39,3900.532,68463.662,2300.185,400.006,1800.113,0,300.003,0,2400.202,0,900.028,0,0,0,200.001,0,0,0,0,0,0,0,0,0
R31_melt3,109787,600.013,1995348,28428.258,249764.46,46174.503,1100.042,1300.059,5200.947,2000.14,3900.532,57716.356,5901.219,142002.27,4400.678,74292.678,2200.169,0,1200.05,200.001,100,200.001,1800.113,0,400.006,0,0,0,0,0,200.001,0,0,0,0,0,0,0
R31_melt3,110547,1400.069,1644054.7,26524.602,270231.94,45572.574,2100.154,3000.315,5300.983,2200.169,2600.237,51693.358,6301.39,139679.54,3200.358,73388.02,2100.154,500.009,800.022,200.001,200.001,100,3000.315,300.003,400.006,300.003,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,111307,500.009,1676859.2,30733.023,261369.31,43666.635,1600.09,2600.237,5200.947,2800.274,3200.358,52496.278,5901.219,142406.26,4100.588,77610.246,2400.202,300.003,1700.101,400.006,0,0,2500.219,0,500.009,0,0,100,100,0,0,0,0,0,0,0,0,0
R31_melt3,112067,1700.101,1635333.7,26624.788,280221.65,39253.856,2700.255,1500.079,5100.911,1500.079,3100.336,53399.617,5000.875,137761.05,4000.56,76604.841,2000.14,300.003,1600.09,0,300.003,100,3400.405,400.006,100,200.001,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,112787,1300.059,1697945.4,26724.974,275837.56,39755.24,1700.101,1000.035,4100.588,2600.237,4400.678,53901.497,7001.715,142204.27,4800.806,75398.449,2100.154,100,2000.14,100,100,100,2300.185,200.001,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,113547,1800.113,1662407.5,33038.159,261165.64,42663.611,700.017,2000.14,4600.741,1500.079,3700.479,53198.87,5000.875,134631.42,3800.506,80526.319,2800.274,200.001,1800.113,100,200.001,100,2400.202,100,0,200.001,0,200.001,200.001,200.001,0,0,0,0,0,0,0,0
R31_melt3,114307,1100.042,1645284.9,27726.881,271454.8,40256.641,1200.05,1500.079,4000.56,2000.14,4000.56,51894.084,5200.947,149073.77,4700.773,76202.699,2300.185,600.013,1000.035,300.003,100,300.003,2800.274,300.003,600.013,0,0,0,300.003,0,200.001,0,0,0,0,0,0,0
R31_melt3,115066,800.022,1645284.9,31634.988,249560.95,41159.208,2100.154,1700.101,4300.647,1800.113,1800.113,51793.721,6801.619,133521.07,4700.773,73488.535,1300.059,900.028,1700.101,200.001,300.003,200.001,3300.381,0,200.001,0,0,0,0,0,0,0,0,0,100,100,0,0
R31_melt3,115786,1800.113,1641929.9,26023.682,222519.63,38050.607,2700.255,1600.09,4800.806,1100.042,2400.202,46977.113,5401.021,135539.95,4400.678,70573.894,2200.169,100,900.028,200.001,100,300.003,2400.202,300.003,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,116546,1200.05,1667111.2,20614.863,197962.18,31935.656,2300.185,600.013,4700.773,600.013,900.028,44569.417,3400.405,138063.95,3500.429,73388.02,2400.202,0,600.013,0,200.001,100,400.006,0,400.006,0,0,0,0,0,0,0,0,0,100,0,0,0
R31_melt3,117306,800.022,1636004.4,16910.002,201815.53,36346.178,1400.069,1600.09,3700.479,1200.05,1100.042,35544.164,3600.454,132915.47,3900.532,75197.393,2300.185,700.017,1400.069,200.001,0,200.001,1400.069,0,0,300.003,0,0,100,0,0,0,0,0,0,0,0,0
R31_melt3,118066,1200.05,1628405.2,10804.084,176382.19,31534.767,1200.05,1700.101,4600.741,1300.059,500.009,38953.035,4200.618,136549.5,4900.841,70473.4,2700.255,400.006,600.013,0,100,0,400.006,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_melt3,118786,1900.126,1627734.9,14207.061,172434.43,31634.988,1500.079,2000.14,5100.911,400.006,800.022,34641.951,4600.741,137458.15,5300.983,71076.376,3800.506,400.006,800.022,100,200.001,0,1200.05,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R31_CPX4_E,0,1300.059,1634216,11604.712,147255.05,28227.861,2800.274,1100.042,3800.506,300.003,300.003,32136.105,2700.255,134025.77,3600.454,72081.393,2200.169,400.006,500.009,0,0,0,200.001,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,1013,400.006,1630192.9,10003.501,148265.42,28227.861,2400.202,1000.035,4200.618,1000.035,100,33739.796,4200.618,130089.63,3300.381,72885.457,1700.101,400.006,700.017,0,0,0,100,500.009,0,0,0,100,300.003,0,0,0,0,0,0,100,0,0
R31_CPX4_E,1772,900.028,1624942.2,11804.875,153419.41,31133.889,1500.079,800.022,4700.773,900.028,100,35644.413,3300.381,127667.93,5200.947,66353.742,1800.113,0,800.022,0,300.003,0,300.003,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_CPX4_E,2531,600.013,1651885.5,12505.471,156148.75,30933.455,1300.059,1000.035,4600.741,900.028,300.003,37549.283,3800.506,140992.34,4600.741,74895.815,2200.169,300.003,500.009,200.001,200.001,0,400.006,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,3291,1200.05,1627064.6,10904.16,149275.86,29530.49,2300.185,2200.169,4000.56,600.013,0,37348.759,2700.255,146446.81,2900.294,76001.632,1700.101,300.003,1500.079,0,300.003,100,300.003,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
R31_CPX4_E,4011,1100.042,1659608.3,11504.631,155137.82,35143.173,2000.14,1100.042,5501.059,100,0,35844.914,4600.741,138467.83,4000.56,73991.119,2100.154,500.009,1700.101,200.001,100,0,400.006,200.001,0,0,0,0,0,0,0,200.001,0,0,0,0,0,0
R31_CPX4_E,4771,1000.035,1673048.9,10904.16,150488.48,30231.955,2800.274,1500.079,3600.454,200.001,300.003,34842.438,2500.219,145638.61,5000.875,75297.921,1300.059,300.003,400.006,0,100,0,300.003,100,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,5531,1400.069,1660504,11004.237,159687.54,35945.165,1400.069,1200.05,5000.875,400.006,300.003,34742.194,3700.479,139578.56,4500.709,70573.894,2800.274,100,500.009,0,0,0,300.003,100,200.001,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_CPX4_E,6291,600.013,1668007.3,12205.212,162013.51,31133.889,1900.126,1200.05,4500.709,700.017,400.006,39053.308,3800.506,142305.26,5701.137,83744.744,2300.185,400.006,1200.05,0,0,0,300.003,200.001,0,100,0,0,300.003,0,0,0,0,0,0,0,0,0
R31_CPX4_E,7010,200.001,1662519.5,12205.212,159485.3,29330.078,2200.169,1200.05,4000.56,400.006,300.003,34842.438,4400.678,151195.9,5300.983,72181.898,1000.035,200.001,600.013,100,0,0,600.013,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,7770,800.022,1677419.6,11004.237,155542.18,29129.669,1900.126,1500.079,6301.39,600.013,0,32537.011,2800.274,148770.63,6101.303,75197.393,1300.059,400.006,800.022,0,0,0,300.003,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,8530,1100.042,1683473.5,10904.16,155542.18,30833.238,3100.336,1400.069,4700.773,600.013,200.001,35544.164,3900.532,144022.34,5601.098,79219.041,1400.069,0,700.017,0,0,0,100,100,0,0,100,0,200.001,0,0,0,0,0,0,0,0,0
R31_CPX4_E,9290,900.028,1664535.2,11804.875,159990.91,30231.955,2200.169,300.003,3600.454,200.001,500.009,38752.49,4500.709,139780.52,4500.709,72081.393,2600.237,200.001,1400.069,0,100,0,200.001,100,0,0,0,0,300.003,0,0,0,0,0,0,0,0,0
R31_CPX4_E,10010,900.028,1698057.6,10103.572,158069.7,31434.547,2100.154,1000.035,4100.588,600.013,100,34341.227,2500.219,148164.38,3500.429,71076.376,2700.255,300.003,1100.042,0,100,0,0,200.001,100,0,0,0,200.001,0,0,0,0,0,0,0,0,0
R31_CPX4_E,10770,600.013,1995348,14106.962,151903.34,29530.49,2100.154,1000.035,5901.219,600.013,600.013,39454.408,4900.841,145032.49,4800.806,71679.378,1900.126,0,800.022,200.001,0,0,300.003,200.001,0,100,0,0,0,0,0,0,0,0,0,200.001,0,0
R31_CPX4_E,11530,1400.069,1677307.5,11504.631,155441.09,30432.38,2500.219,2200.169,4400.678,300.003,200.001,39253.856,2800.274,144729.44,5801.178,78112.975,1200.05,100,700.017,100,0,200.001,100,200.001,0,0,0,0,0,0,0,0,200.001,0,0,0,0,0
R31_CPX4_E,12289,1200.05,1688969,9202.963,156350.94,33338.856,1800.113,1400.069,3200.358,300.003,200.001,41460.076,3000.315,137155.26,4500.709,78012.428,2400.202,200.001,700.017,100,0,0,100,0,200.001,0,0,200.001,400.006,0,0,0,0,0,0,0,0,0
R31_CPX4_E,13009,1000.035,1663527.3,8802.711,151701.21,30432.38,1500.079,1200.05,5501.059,300.003,200.001,37248.498,3500.429,139477.58,5801.178,77107.535,1800.113,100,600.013,0,300.003,0,0,100,0,0,0,0,200.001,0,100,0,0,0,0,0,0,0
R31_CPX4_E,13769,1300.059,1667559.2,10603.934,160698.79,33138.391,1900.126,600.013,5501.059,100,600.013,36145.67,3400.405,142103.27,4200.618,76303.234,3000.315,500.009,800.022,100,200.001,0,800.022,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,14529,2400.202,1666551.1,11804.875,149579.01,33539.325,3100.336,1900.126,5401.021,400.006,100,35644.413,3900.532,141396.31,4900.841,77710.791,3300.381,100,700.017,100,0,0,300.003,100,0,0,0,200.001,200.001,200.001,0,0,0,0,0,0,0,0
R31_CPX4_E,15289,1600.09,1677083.4,10303.714,162721.49,30532.594,2100.154,1500.079,5100.911,1200.05,400.006,38953.035,3300.381,143214.28,6201.346,68865.587,3200.358,200.001,1000.035,0,0,0,300.003,0,300.003,0,100,0,100,200.001,0,0,0,0,0,0,0,0
R31_CPX4_E,16008,1200.05,1681903.8,11104.314,164946.79,32837.698,1900.126,1100.042,4800.806,700.017,200.001,41760.95,2100.154,156350.94,5300.983,74895.815,1600.09,300.003,1200.05,0,0,0,300.003,200.001,0,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_CPX4_E,16769,1700.101,1686164.9,11204.392,149983.21,30833.238,2300.185,1000.035,3700.479,400.006,200.001,40056.079,4800.806,141194.32,4600.741,75096.866,2300.185,0,300.003,0,0,0,600.013,0,200.001,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_CPX4_E,17528,1200.05,1692783.3,9603.227,156856.44,28428.258,1600.09,1300.059,5100.911,300.003,100,37148.237,3400.405,142406.26,5901.219,76504.305,2100.154,500.009,1300.059,0,200.001,0,400.006,200.001,0,100,0,0,400.006,0,200.001,0,0,0,0,0,0,0
R31_CPX4_E,18288,1500.079,1651549.8,11104.314,157766.37,27125.729,2400.202,600.013,3200.358,1200.05,200.001,38752.49,5200.947,136953.34,4000.56,75096.866,1600.09,300.003,400.006,0,200.001,0,1000.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,19008,600.013,1662407.5,11804.875,144729.44,32436.783,3500.429,1000.035,5501.059,100,800.022,34842.438,3200.358,145537.58,4600.741,76303.234,2200.169,400.006,1100.042,0,300.003,100,500.009,400.006,0,0,0,200.001,100,200.001,0,0,0,0,0,0,0,0
R31_CPX4_E,19768,1900.126,1693456.5,12105.127,154025.89,34140.747,2500.219,600.013,5300.983,200.001,400.006,36245.924,3500.429,146143.73,3800.506,74694.767,1700.101,100,400.006,0,0,0,800.022,300.003,100,0,0,0,500.009,0,0,0,0,0,0,0,0,0
R31_CPX4_E,20528,1200.05,1677868,12405.384,156856.44,30632.808,1700.101,900.028,3800.506,300.003,0,33439.09,3500.429,128576.02,3100.336,72784.947,2400.202,300.003,700.017,0,100,200.001,500.009,800.022,0,200.001,0,0,200.001,0,0,0,0,0,0,0,0,0
R31_CPX4_E,21288,800.022,1672488.6,12505.471,152408.68,35744.663,2000.14,700.017,4200.618,200.001,200.001,34040.508,4000.56,144224.37,3400.405,79319.596,1700.101,100,1800.113,0,0,0,100,700.017,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,22007,1100.042,1652333,12205.212,154733.47,29229.873,1400.069,1100.042,4100.588,100,200.001,35644.413,3100.336,148366.46,4900.841,71277.374,2200.169,500.009,500.009,100,200.001,200.001,400.006,600.013,0,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_CPX4_E,22767,400.006,1676635,11604.712,157361.95,33539.325,2500.219,600.013,6201.346,100,300.003,33539.325,3000.315,138972.7,4000.56,72382.912,1400.069,100,900.028,0,0,0,500.009,100,100,0,0,0,200.001,0,0,0,0,0,0,0,0,0
R31_CPX4_E,23527,1200.05,1673721.2,12505.471,150387.43,31835.433,1200.05,1000.035,6501.479,0,300.003,38050.607,3400.405,145739.63,3800.506,80626.884,1300.059,200.001,300.003,300.003,0,0,300.003,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0
R31_CPX4_E,24287,1200.05,1687847.3,11204.392,160395.41,28227.861,1300.059,1200.05,4700.773,500.009,300.003,36245.924,3400.405,145032.49,3500.429,70975.878,1800.113,500.009,1500.079,100,100,0,300.003,400.006,0,0,0,100,100,0,0,0,0,0,0,100,0,0
R31_CPX4_E,25006,1000.035,1665543.1,11804.875,153621.57,28929.262,1400.069,1200.05,5100.911,400.006,200.001,33138.391,2800.274,145335.54,4100.588,77710.791,1600.09,0,700.017,0,100,0,100,200.001,0,0,100,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,25767,1000.035,1660727.9,11204.392,154025.89,31234.108,1900.126,1200.05,5000.875,0,500.009,38752.49,2600.237,145133.5,3700.479,76705.379,2600.237,0,1500.079,0,300.003,0,200.001,0,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,26526,1100.042,1663415.3,9903.432,153318.34,26925.35,1200.05,900.028,3000.315,500.009,0,32737.468,3700.479,155845.46,4900.841,79621.268,1600.09,600.013,1000.035,100,0,0,400.006,0,200.001,0,0,0,0,100,0,0,0,0,0,0,0,0
R31_CPX4_E,27286,1000.035,1656250.1,12105.127,155845.46,34140.747,1000.035,800.022,4000.56,700.017,0,35544.164,4300.647,145638.61,5100.911,74996.34,2300.185,100,600.013,0,200.001,0,500.009,200.001,0,0,0,0,0,100,0,0,0,0,100,0,0,0
R31_CPX4_E,28006,1100.042,1695251.9,14407.261,144426.39,31434.547,1700.101,1100.042,4900.841,100,100,39554.684,3200.358,144022.34,4100.588,75700.037,2200.169,400.006,800.022,0,0,0,400.006,0,0,200.001,0,0,0,0,200.001,0,0,0,0,0,0,0
R31_CPX4_E,28766,700.017,1670135.8,12805.737,153318.34,27526.494,2800.274,1900.126,4900.841,200.001,200.001,35945.165,3100.336,144931.47,4400.678,80828.016,2000.14,100,600.013,200.001,0,0,100,200.001,100,100,0,200.001,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,29526,1300.059,1689754.2,10203.643,145133.5,30933.455,2300.185,1400.069,4800.806,500.009,200.001,34441.468,4200.618,139376.6,4600.741,77208.076,2600.237,500.009,1200.05,0,100,0,200.001,400.006,0,0,0,0,100,0,0,0,0,0,0,0,0,0
R31_CPX4_E,30286,1000.035,1688520.3,10003.501,159687.54,29530.49,700.017,2200.169,6001.26,300.003,100,37148.237,2100.154,140689.38,3000.315,77811.336,2600.237,700.017,1000.035,0,100,0,500.009,200.001,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,31005,1300.059,1685155.6,10904.16,155542.18,33739.796,1700.101,1000.035,5000.875,600.013,300.003,36546.688,2500.219,146648.86,3400.405,75297.921,2200.169,100,700.017,0,300.003,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,31765,1400.069,1667447.2,12005.042,150589.54,29931.323,1700.101,900.028,2800.274,900.028,400.006,34441.468,3200.358,141497.3,4700.773,73589.05,1700.101,0,200.001,0,0,100,600.013,100,0,0,0,0,0,200.001,0,0,0,0,0,0,0,0
R31_CPX4_E,32525,1700.101,1666551.1,12805.737,154126.97,33138.391,2000.14,800.022,4400.678,900.028,0,36446.433,3500.429,141194.32,5200.947,72583.928,2500.219,300.003,700.017,0,100,0,200.001,200.001,100,0,0,0,0,0,0,100,0,100,100,0,0,0
R31_CPX4_E,33285,900.028,1678988.9,12005.042,154329.13,33539.325,2600.237,1800.113,5200.947,1600.09,400.006,34942.682,3200.358,133117.33,3800.506,80626.884,1300.059,200.001,200.001,200.001,200.001,200.001,200.001,400.006,300.003,0,0,0,200.001,200.001,0,0,0,0,0,0,0,0
R31_CPX4_E,34005,1700.101,1678316.3,11404.55,150387.43,27726.881,3200.358,1500.079,4000.56,1300.059,200.001,35744.663,3600.454,140083.47,4800.806,77208.076,2000.14,200.001,700.017,0,0,0,300.003,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,34765,800.022,1686950,9603.227,162215.79,24521.027,2700.255,800.022,3700.479,600.013,300.003,33439.09,3300.381,153924.81,4000.56,72282.405,1200.05,200.001,1400.069,0,0,200.001,0,0,0,0,0,0,0,0,0,0,0,0,0,200.001,0,0
R31_CPX4_E,35525,1700.101,1697945.4,11504.631,161204.44,29229.873,2000.14,1000.035,4500.709,100,200.001,35744.663,3600.454,138366.86,6601.525,75800.568,2700.255,300.003,800.022,100,500.009,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,36284,1700.101,1643942.8,11004.237,152004.41,29029.465,3400.405,800.022,4500.709,200.001,600.013,34341.227,3300.381,140285.43,4900.841,76705.379,1900.126,200.001,900.028,100,200.001,0,500.009,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,37004,1200.05,1663639.3,9903.432,152711.89,30031.533,2200.169,1400.069,4000.56,700.017,200.001,34341.227,2700.255,140083.47,4500.709,70674.389,2500.219,0,1400.069,0,0,0,200.001,300.003,0,0,0,0,500.009,0,0,0,0,0,0,0,0,0
R31_CPX4_E,37764,1200.05,1685604.2,10503.86,143214.28,33739.796,1200.05,2100.154,4200.618,1000.035,100,34040.508,4400.678,136246.63,4200.618,73890.601,1100.042,200.001,1200.05,0,0,0,200.001,0,0,0,0,100,200.001,0,0,0,0,0,0,0,0,0
R31_CPX4_E,38524,900.028,1655354.7,12005.042,150286.37,32537.011,2600.237,1300.059,3600.454,900.028,300.003,39153.582,3600.454,135539.95,5100.911,72483.419,2600.237,200.001,1000.035,300.003,0,100,700.017,0,0,0,0,100,300.003,100,0,0,0,0,0,200.001,0,0
R31_CPX4_E,39284,2200.169,1667223.2,10704.009,154126.97,27927.271,2600.237,1300.059,3700.479,700.017,200.001,36045.417,3400.405,138164.92,5100.911,75700.037,1900.126,100,500.009,200.001,0,0,300.003,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0
R31_CPX4_E,40003,1400.069,1676971.3,12305.297,152509.75,31234.108,2400.202,1400.069,2900.294,700.017,400.006,37449.021,3500.429,137458.15,4300.647,70875.381,2500.219,500.009,800.022,0,0,100,300.003,300.003,0,100,0,0,200.001,0,0,0,0,200.001,0,100,0,0
R31_CPX4_E,40764,1500.079,1647745.8,10704.009,152408.68,32236.33,2200.169,800.022,4200.618,700.017,500.009,35945.165,4900.841,134530.48,4700.773,76202.699,1700.101,200.001,1000.035,0,200.001,0,0,0,0,200.001,0,0,0,0,0,0,200.001,0,0,0,0,0
R31_CPX4_E,41523,1300.059,1688520.3,9102.899,153116.19,30632.808,3000.315,600.013,6201.346,400.006,500.009,37047.977,3500.429,130291.46,3600.454,73790.083,1800.113,700.017,800.022,0,0,100,300.003,100,0,500.009,0,0,0,0,100,0,200.001,0,0,0,0,0
R31_CPX4_E,42284,800.022,1649871.4,10103.572,157260.85,26324.231,1200.05,600.013,3500.429,500.009,400.006,34040.508,2700.255,135842.81,4300.647,73991.119,2300.185,0,900.028,0,400.006,0,500.009,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0
R31_CPX4_E,43003,800.022,1668007.3,8602.589,152206.54,32837.698,2000.14,700.017,3300.381,600.013,300.003,37549.283,2800.274,135943.76,3700.479,75498.978,2300.185,500.009,900.028,0,100,200.001,400.006,100,0,0,0,0,0,0,200.001,0,0,0,0,0,0,0
R31_CPX4_E,43763,1200.05,1667447.2,12705.648,148265.42,27225.919,2200.169,1000.035,3600.454,1200.05,100,37148.237,4700.773,141699.29,4700.773,74393.199,2800.274,200.001,1200.05,0,0,100,200.001,300.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
