SampleLabel,Time,7Li,26Mg,27Al,29Si,31P,43Ca,45Sc,48Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,88Sr,89Y,90Zr
GCB Scoria ol6,179316,1700.101,14409045,42563.313,1966995.1,2100.154,1000.035,4400.678,4900.841,2700.255,48381.789,1301176,1789923.1,150488.48,687871.52,1300.059,10904.16,0,200.001,100
GCB Scoria ol6,179706,800.022,14185545,32537.011,1991920.4,2900.294,1800.113,3800.506,4000.56,2500.219,47378.435,1243895.3,1806418.7,149275.86,706025.81,1800.113,7602.022,100,0,300.003
GCB Scoria ol6,180096,900.028,13738545,35042.928,1876327.8,2800.274,1100.042,3100.336,4000.56,1900.126,47679.434,1397038,1750001.3,146446.81,670263.44,1700.101,9002.836,200.001,0,0
GCB Scoria ol6,180485,1300.059,13962045,35644.413,1861911.8,1200.05,1500.079,2600.237,4200.618,3400.405,52596.646,1244548.7,1829610.5,125549.28,659687.84,700.017,10704.009,0,0,200.001
GCB Scoria ol6,180876,1800.113,14409045,35844.914,1822026.9,1000.035,1500.079,4900.841,5601.098,2300.185,54202.633,1397038,1845129.2,153116.19,658850.49,1300.059,9603.227,0,0,100
GCB Scoria ol6,181265,1500.079,14632545,36446.433,1875192.1,2000.14,1100.042,4600.741,5000.875,2900.294,49084.179,1266017.8,1909069.8,144123.36,705605.81,1600.09,8602.589,100,0,300.003
GCB Scoria ol6,181616,900.028,14185545,36546.688,1944277.7,2000.14,1200.05,4700.773,4400.678,3700.479,47779.768,1208763.1,1881693,141396.31,688500.77,1300.059,9102.899,200.001,0,100
GCB Scoria ol6,182006,700.017,13738545,34341.227,1921708,2200.169,1300.059,5000.875,3600.454,3700.479,57515.549,1397038,1753605.8,143416.29,713588,1400.069,9102.899,200.001,0,400.006
GCB Scoria ol6,182395,1600.09,13738545,33639.56,1929683.3,2400.202,600.013,5401.021,6201.346,3000.315,47378.435,1248034,1729629.9,148063.34,689025.16,1700.101,9803.363,400.006,100,100
GCB Scoria ol6,182785,1500.079,13515045,38351.41,1911687.7,1500.079,700.017,5200.947,4300.647,3100.336,51894.084,1226590.8,1721533.9,144830.45,654769.12,1500.079,7902.185,200.001,0,400.006
GCB Scoria ol6,183175,1200.05,13738545,33940.27,1864521.5,1200.05,1500.079,5200.947,4900.841,3400.405,53901.497,1283695.7,1696598.6,143315.29,636782.82,2300.185,11304.471,100,100,0
GCB Scoria ol6,183565,700.017,14409045,34842.438,1813542.2,1900.126,1000.035,4600.741,5200.947,1900.126,50890.483,1397038,1815917.4,145537.58,667435.55,2000.14,9903.432,200.001,100,100
GCB Scoria ol6,183955,900.028,14409045,35844.914,1879053.6,1900.126,300.003,5100.911,5300.983,1600.09,54804.924,1235839.1,1790036.1,136953.34,643786.48,1000.035,10603.934,500.009,100,0
GCB Scoria ol6,184345,300.003,13738545,39153.582,1864635,2600.237,600.013,5100.911,5901.219,3500.429,54202.633,1214304.8,1759690.2,145133.5,658013.19,1300.059,10904.16,0,0,0
GCB Scoria ol6,184735,600.013,13738545,37850.076,1922277.5,2600.237,1200.05,5501.059,5100.911,2600.237,50589.417,1209740.9,1655242.7,143416.29,640963.71,400.006,11004.237,300.003,0,0
GCB Scoria ol6,185085,500.009,13738545,39454.408,1953977,1800.113,1700.101,4600.741,5701.137,2900.294,58720.436,1269399,1742907.6,130997.87,703086.02,1200.05,9803.363,0,0,200.001
GCB Scoria ol6,185475,1000.035,13962045,37348.759,1835159.2,2100.154,1000.035,5401.021,5801.178,2100.154,57816.761,1261874.1,1719735.4,137155.26,628529.09,1700.101,10003.501,0,0,300.003
GCB Scoria ol6,185864,800.022,14185545,41359.786,1854538.8,2300.185,1300.059,6101.303,3600.454,1500.079,57917.166,1397038,1756422.3,147457.12,638036.96,400.006,9403.094,300.003,0,200.001
GCB Scoria ol6,186254,1200.05,13738545,37248.498,1850910.3,2500.219,1200.05,4600.741,4600.741,3300.381,53299.243,1271035.3,1834026.7,145941.68,656652.69,1800.113,10303.714,0,0,100
GCB Scoria ol6,186644,300.003,14409045,36145.67,1891439.5,1700.101,900.028,3700.479,5701.137,2700.255,63139.222,1397038,1787213.2,150690.6,669949.21,2100.154,9403.094,0,0,200.001
GCB Scoria ol6,187034,1200.05,13962045,34641.951,1850456.8,3000.315,1200.05,5100.911,4900.841,2100.154,56712.347,1204309.5,1682128,152711.89,668273.39,1100.042,13106.009,200.001,0,100
GCB Scoria ol6,187384,1400.069,13738545,39955.798,2002222.6,1900.126,600.013,4500.709,5501.059,3300.381,59825.004,1228875.1,1777055.5,128979.63,697313.14,1400.069,10303.714,300.003,100,0
GCB Scoria ol6,187774,1100.042,13515045,36947.718,1786423,2700.255,1500.079,4700.773,4700.773,3400.405,63239.665,1262528.3,1741331.7,145032.49,643891.04,2000.14,11404.55,200.001,0,100
GCB Scoria ol6,188164,1300.059,14409045,36045.417,1865996.8,2000.14,1100.042,4900.841,6401.434,3000.315,61733.097,1397038,1787890.7,141497.3,658641.16,1700.101,9503.16,100,0,0
GCB Scoria ol6,188554,400.006,14185545,37950.341,1800541.5,2000.14,1000.035,4200.618,5501.059,1900.126,68564.143,1193127.1,1762958.8,141497.3,650375.07,1400.069,10603.934,0,0,0
GCB Scoria ol6,188944,200.001,14409045,39153.582,1925011.5,2600.237,1100.042,6601.525,3400.405,2800.274,66554.673,1282058,1892690,153116.19,653095.04,1800.113,8902.773,100,0,0
GCB Scoria ol6,189334,500.009,13515045,38251.142,1873261.8,2600.237,2000.14,3800.506,5100.911,5000.875,64545.486,1397038,1809810.4,148871.68,677702.36,2100.154,10704.009,0,400.006,100
GCB Scoria ol6,189724,600.013,13738545,35945.165,2036957.5,3500.429,1400.069,2700.255,4200.618,3000.315,70171.921,1397038,1875987.1,150791.66,696893.38,1100.042,10704.009,0,200.001,200.001
GCB Scoria ol6,190074,1300.059,13515045,35143.173,1834932.7,2400.202,1000.035,5300.983,3800.506,3300.381,73287.506,1227896.1,1754732.3,138972.7,649433.66,1900.126,11104.314,200.001,0,200.001
GCB Scoria ol6,190464,900.028,13291545,37449.021,1816143.6,1600.09,1300.059,5401.021,4700.773,2000.14,71880.384,1397038,1777619.6,144931.47,620697.58,2400.202,12405.384,0,200.001,200.001
GCB Scoria ol6,190853,400.006,13515045,34942.682,1829837,2200.169,900.028,4300.647,5701.137,3300.381,69769.96,1397038,1745384.4,152711.89,626126.98,1400.069,11304.471,200.001,200.001,100
GCB Scoria ol6,191243,1300.059,14409045,42563.313,1802575.7,2700.255,700.017,4100.588,9803.363,3200.358,71679.378,1205504.2,1938233,142709.27,623098.8,1100.042,14207.061,1300.059,0,0
GCB Scoria ol6,191633,1000.035,13291545,47779.768,1812185.1,1900.126,1400.069,5100.911,16910.002,3700.479,79520.71,1397038,1787552,149882.16,600980.81,2300.185,9403.094,3400.405,0,200.001
GCB Scoria ol6,192023,1400.069,13291545,63942.784,1880530.3,3100.336,1200.05,5901.219,20014.01,2900.294,69669.471,1217674.3,1902356.5,136650.46,606820.04,1000.035,13206.101,1400.069,100,300.003
GCB Scoria ol6,192413,1100.042,12844545,74292.678,1800315.5,3500.429,600.013,3800.506,31534.767,3000.315,81129.719,1298771.2,1927518.2,136650.46,610262.11,1400.069,14407.261,1600.09,0,700.017
GCB Scoria ol6,192763,1000.035,13068045,82940.07,1917608,3100.336,1100.042,5901.219,31935.656,5801.178,89579.982,1360542.8,1945988.9,134934.26,583789.51,2100.154,15007.879,2600.237,0,200.001
GCB Scoria ol6,193153,700.017,13515045,100955.46,1791165.3,2700.255,3000.315,6101.303,42864.211,3100.336,81531.999,1404067.2,2015167.3,162822.63,619966.86,2100.154,13806.669,3300.381,100,200.001
GCB Scoria ol6,193543,800.022,14185545,126961.68,1835952,3600.454,1500.079,5501.059,55909.191,3600.454,90485.663,1375366.5,2227153.2,153722.65,565162.46,1300.059,14807.67,2700.255,100,500.009
GCB Scoria ol6,193933,1100.042,12844545,122523.17,1789132.7,3300.381,1600.09,4500.709,55407.241,4300.647,85052.436,1393834.2,2138980,163834.1,573588.51,1800.113,17110.24,3000.315,100,600.013
GCB Scoria ol6,194323,500.009,13515045,116069.62,1885643,3300.381,1400.069,3900.532,51994.448,4200.618,77509.703,1348146.1,2063721.6,149073.77,579729.07,1900.126,12105.127,2300.185,0,300.003
GCB Scoria ol6,194713,1000.035,12844545,126255.46,1835952,3500.429,2300.185,4000.56,64545.486,4100.588,92397.844,1441648.1,2093527.2,157361.95,568282.65,1300.059,17310.481,2900.294,200.001,700.017
GCB Scoria ol6,195102,500.009,13515045,121010.36,1869855.9,4500.709,2300.185,4800.806,59322.917,5501.059,98740.061,1445952.2,2241917.4,156553.14,532336.98,1700.101,17210.361,3800.506,300.003,300.003
GCB Scoria ol6,195453,800.022,13291545,126457.23,1799637.5,4500.709,1900.126,3800.506,61030.086,3300.381,91995.259,1652438,2303684.8,161305.57,542612.95,1700.101,14207.061,2100.154,100,600.013
GCB Scoria ol6,195843,1700.101,14185545,122422.31,1857714.4,5000.875,1700.101,5901.219,62938.338,4600.741,96222.972,1576654.3,2362535.1,156452.04,506834.12,2800.274,18812.379,2800.274,200.001,800.022
GCB Scoria ol6,196232,1000.035,13291545,127567.04,1777394,2400.202,1500.079,4700.773,61030.086,3000.315,84650.056,1467270.3,2276266.9,156553.14,485926.14,1900.126,14507.362,3300.381,0,1300.059
GCB Scoria ol6,196622,700.017,13068045,174357.57,1831535.4,5300.983,2200.169,6001.26,108812.84,5300.983,107704.48,1490500.5,2434323.6,171422.36,494202.93,1100.042,16008.965,6901.667,200.001,900.028
GCB Scoria ol6,197012,800.022,12397545,205771.37,1875873.5,5401.021,2500.219,4700.773,135539.95,4000.56,94108.96,1625724.1,2310693,152509.75,486546.74,1100.042,18211.601,10003.501,200.001,1900.126
GCB Scoria ol6,197402,900.028,12397545,316364.67,1740206.1,7401.917,3000.315,5801.178,158575.26,5701.137,98740.061,1652438,2395157,148669.59,435745.77,2600.237,14707.567,13506.382,700.017,2600.237
GCB Scoria ol6,197752,1700.101,11727045,513879.22,1695700.8,9303.028,4100.588,4500.709,320249.81,10603.934,88674.358,1630975.1,2259373.7,148568.55,392724.96,1900.126,22517.733,28127.664,500.009,4300.647
GCB Scoria ol6,198142,900.028,11950545,770323.69,1622373.4,11604.712,4900.841,5100.911,413087.32,10804.084,98437.987,1555069.6,2414081.1,139275.63,390669.74,3000.315,16409.419,33739.796,1100.042,5200.947
GCB Scoria ol6,198532,1100.042,11280045,795868.43,1578213.1,10603.934,3800.506,5501.059,456375.13,10103.572,84851.245,1466054.5,2141637.5,144931.47,348089.78,2000.14,16709.767,37950.341,1200.05,4600.741
GCB Scoria ol6,198922,600.013,10162545,1096312,1691208,13906.766,6401.434,5300.983,660315.88,15107.985,95618.937,1412765.3,2096061.6,139174.65,345016.57,2200.169,16709.767,47679.434,1600.09,7001.715
GCB Scoria ol6,199312,700.017,10162545,1204418.1,1554402.5,14006.863,4700.773,4500.709,669949.21,18812.379,118489.36,1494154.2,2157013.7,129484.17,343377.78,3300.381,18511.987,54604.157,2100.154,10003.501
GCB Scoria ol6,199702,500.009,10386045,1420917.4,1525968.1,18511.987,8602.589,3200.358,755144.6,14106.962,137962.98,1434367,2116121.4,129383.26,327511.69,3200.358,14207.061,53399.617,1500.079,8902.773
GCB Scoria ol6,200091,1600.09,9939045,1643160,1504899.1,19513.318,9303.028,4100.588,881162.62,21916.799,179115.89,1544844.3,2198479.1,124338.76,308291.01,2700.255,18712.247,63641.443,2500.219,9803.363
GCB Scoria ol6,200442,1400.069,10162545,1739418.3,1489504.2,19413.182,9102.899,5200.947,1041957,22718.049,218965.34,1582222.4,2310693,128676.92,305226.24,5000.875,17911.221,77208.076,2800.274,12405.384
GCB Scoria ol6,200832,400.006,9715545,2126015,1617571.9,20915.3,11004.237,5200.947,1135719.1,28328.059,293790.2,1584227.4,2304619.1,131098.79,321885.97,3800.506,18111.474,79017.931,3800.506,12705.648
GCB Scoria ol6,201221,600.013,9939045,2321445,1691208,26524.602,12005.042,5501.059,1396914.4,31735.21,294810.9,1551067.6,2332906.4,138871.72,300426.08,4200.618,15508.413,84851.245,3600.454,14407.261
GCB Scoria ol6,201611,700.017,9268545,2328344.2,1599162,24821.545,9703.294,6301.39,1452134.7,41159.208,284709.08,1689754.2,2358432.9,146547.83,319534.05,4700.773,18712.247,102768.32,3400.405,16609.65
GCB Scoria ol6,202001,1200.05,10162545,2576884.4,1666103.1,29129.669,14607.464,7201.815,1484966.2,35945.165,294504.68,1653004.5,2482328.7,144123.36,309721.45,5401.021,16509.534,101861.86,3500.429,15107.985
GCB Scoria ol6,202391,700.017,9492045,2762561.2,1635557.2,35143.173,11904.958,6401.434,1735592.2,35844.914,274002.75,1907838,2515085.5,153419.41,278386.29,4300.647,21616.342,118791.86,4200.618,20314.433
GCB Scoria ol6,202781,1400.069,9939045,3049244.8,1691208,34040.508,14006.863,6301.39,1823271.7,38050.607,232984.5,1658376.9,2484455.2,129887.81,282159.24,5601.098,20214.292,122018.89,4000.56,17010.121
GCB Scoria ol6,203131,700.017,9045045,3267661.8,1618241.8,30933.455,18011.347,7401.917,1949868.3,42663.611,209931.24,1823384.9,2781575.8,142608.26,286953.32,7602.022,21716.494,152206.54,4900.841,22417.575
GCB Scoria ol6,203521,600.013,10162545,3781746.5,1770287.4,43566.33,14807.67,8102.297,2217628,51592.996,197658.01,1794779.5,2593294.5,121413.76,242745.01,6901.667,18311.729,145941.68,6301.39,19613.455
GCB Scoria ol6,203911,700.017,8598045,4233811.5,1664983.1,40758.06,19212.911,8402.47,2454710.6,59724.585,166464.24,1944505.9,2607340.1,148770.63,241117.79,7201.815,24821.545,188434.62,6801.619,29430.284
GCB Scoria ol6,204301,900.028,9268545,4595515,1917608,49886.953,23319.017,11304.471,2770260.6,65750.964,159283.07,1865315.9,2654210.6,121918.03,237152.24,9002.836,21215.742,208003.34,5801.178,30933.455
GCB Scoria ol6,204691,1500.079,8598045,5044515,1638910.9,57214.343,22718.049,10804.084,3046060.5,62034.398,134833.31,1906907.6,2574507.5,133218.27,214193.82,8202.354,27726.881,228309.93,5801.178,32837.698
GCB Scoria ol6,205080,900.028,8598045,5718015,1768257.6,59523.75,30231.955,10203.643,3367318,69870.449,127264.35,1838783.9,2614010.3,121817.17,198063.57,10704.009,24020.177,233695.98,8402.47,35343.667
GCB Scoria ol6,205470,1100.042,8151045,6391515,1730642.2,59925.424,24120.346,9002.836,3642964.7,79118.486,119296.03,1995010.3,3018286.7,134833.31,194616.68,10003.501,25021.894,312276.17,8902.773,45171.303
GCB Scoria ol6,205821,1300.059,8374545,7514015,1855446,72684.437,35042.928,10103.572,4073630,77710.791,107200.72,1830516.3,2564885,120707.82,167172.44,11604.712,19513.318,310232.36,8902.773,41861.243
GCB Scoria ol6,206211,1700.101,7704045,7963015,1890643.7,76202.699,33739.796,11304.471,4538457,93203.05,101660.44,2024109,2623901.6,131603.4,178508.36,12805.737,22217.263,407736.86,10303.714,51492.635
GCB Scoria ol6,206600,2100.154,7257045,9085515,1702098.8,84348.279,31634.988,10103.572,4305357,85857.228,96927.713,1832781,2613772,108510.55,148164.38,12105.127,22317.419,390978.01,11204.392,42563.313
GCB Scoria ol6,206990,800.022,6586545,9085515,1735142.1,82336.594,36546.688,10303.714,4538457,102365.44,90183.763,2029958.3,2562984.9,107805.24,150892.71,11704.793,22617.891,504659.12,13106.009,55507.629
GCB Scoria ol6,207380,1400.069,6586545,10881515,1669575.6,81934.291,44569.417,11704.793,5237757,108006.75,85656.026,1724119.6,2404204.8,96927.713,120606.97,15608.522,20514.719,497307.94,10603.934,56511.554
GCB Scoria ol6,207770,1600.09,5916045,11555015,1658153,84549.463,49385.214,9102.899,5237757,110828.24,83141.234,1767919.3,2232848,90686.933,117884.39,15208.091,18612.116,574629.1,11704.793,62737.458
GCB Scoria ol6,208160,1200.05,5692545,12453015,1661623.7,96323.647,47378.435,10603.934,5937057,122220.6,75700.037,1549622.7,2149843.9,83744.744,102869.04,13406.288,17410.603,625813.69,11604.712,65750.964
GCB Scoria ol6,208510,800.022,4798545,13800015,1695139.7,102969.76,48281.451,12405.384,6403257,130493.29,70674.389,1625612.4,2169163.8,84650.056,106394.72,18011.347,24821.545,635737.79,15208.091,71478.374
GCB Scoria ol6,208900,1700.101,4798545,14024515,1671480.2,104379.94,54503.775,13706.572,6403257,130695.12,75297.921,1652438,2024338.3,79420.153,81833.717,14407.261,16309.304,592017.96,13406.288,61331.372
GCB Scoria ol6,209290,1000.035,4128045,13126515,1528298.6,105991.75,56411.158,12905.827,6403257,134025.77,64344.582,1564634.2,1958315.1,58017.573,76001.632,15208.091,18211.601,635737.79,13706.572,67659.846
GCB Scoria ol6,209679,1000.035,4264821.4,14922515,1690651.6,140588.39,64947.3,13306.194,7801857,155946.56,65148.212,1573425.7,2157360.7,66554.673,77811.336,22117.108,20514.719,755987.47,14006.863,84851.245
GCB Scoria ol6,210069,1200.05,3999906.5,16718515,1763973.3,128576.02,61230.942,15608.522,7801857,156553.14,64445.034,1548400.2,1989975.2,65148.212,60929.658,17811.096,18612.116,724938.61,17610.848,83945.92
GCB Scoria ol6,210459,1500.079,3689305.3,16718515,1686389.2,132410.81,76906.455,14707.567,7801857,153015.11,53499.991,1488397.2,1981282.2,59122.087,59021.673,21616.342,18812.379,777180.52,20014.01,88774.981
GCB Scoria ol6,210849,2400.202,3524286,18963515,1820782.1,141497.3,74393.199,13906.766,8034957,162418.07,54102.253,1494154.2,1894736.5,63038.78,52395.911,19112.777,24521.027,727882.79,20314.433,83744.744
GCB Scoria ol6,211200,2600.237,3200250,17392015,1655802.4,141901.28,69468.496,13806.669,8034957,149983.21,48783.151,1452245.1,1820103.3,54604.157,55005.693,21315.891,17510.725,727462.16,18311.729,82537.75
GCB Scoria ol6,211589,1600.09,2895907.5,15820515,1453018.1,124137.02,51793.721,13706.572,6636357,133117.33,46676.129,1177073.9,1486294.3,43466.025,49284.869,14307.161,16209.191,568698.72,12205.212,72784.947
GCB Scoria ol6,211979,700.017,2436561.3,13575515,1234424.3,103977.02,48281.451,11104.314,6170157,116976.97,35744.663,1141638,1351765.3,39554.684,37449.021,13506.382,12305.297,498860.7,13506.382,56310.763
GCB Scoria ol6,212369,1600.09,1985170.6,10881515,1238408,88171.259,40758.06,9703.294,4771557,87768.792,37148.237,840943.85,1074655.7,30632.808,33739.796,15408.305,10403.787,412572.77,11504.631,47779.768
GCB Scoria ol6,212759,1300.059,1669545,8861015,810349.44,76001.632,33038.159,5100.911,4065146.5,71277.374,28428.258,669634.98,845925.43,23419.18,30031.533,10303.714,8402.47,289606.05,8602.589,30332.167
GCB Scoria ol6,213149,900.028,1273108.3,7065015,657385.25,50388.709,25222.246,5200.947,3036878.8,62134.833,25322.423,527668.48,692067.04,22016.953,24521.027,8302.412,8102.297,257601.8,6501.479,30332.167
GCB Scoria ol6,213539,800.022,1008482.7,5269015,524349.57,44168.174,17010.121,7702.076,2543878.6,44669.729,24020.177,392416.66,510977.88,18712.247,24020.177,4800.806,4600.741,185395.24,5300.983,25522.779
GCB Scoria ol6,213889,300.003,831938.88,4595515,434199.75,31334.327,18311.729,6101.303,1960256.3,34742.194,24220.515,334060.74,433375.28,12005.042,20915.3,4300.647,5100.911,162923.78,2700.255,19613.455
GCB Scoria ol6,214279,400.006,669844.46,3682804.5,325874.89,28528.457,12605.559,4500.709,1622261.7,32937.928,20815.153,263406.22,370031.03,12905.827,21315.891,4100.588,5601.098,123229.21,4600.741,16809.884
GCB Scoria ol6,214668,500.009,545728.31,2882327.9,291238.74,21716.494,9202.963,3400.405,1233118.4,23920.009,19313.046,208003.34,269824.34,11504.631,20514.719,2400.202,2200.169,100149.82,2300.185,11404.55
GCB Scoria ol6,215058,400.006,439147.6,2431615.2,228614.74,18311.729,9703.294,3800.506,1275057,17610.848,20314.433,186509.61,238982.36,8202.354,18111.474,3700.479,4000.56,76303.234,2200.169,8302.412
GCB Scoria ol6,215448,600.013,361312.07,1732104.5,187016.17,17811.096,7401.917,3400.405,787102.21,15708.632,16809.884,129080.54,188130.66,9002.836,16609.65,2500.219,1200.05,60628.381,1300.059,8502.53
GCB Scoria ol6,215838,500.009,308291.01,1519533.4,151195.9,12305.297,8002.241,2300.185,652258.07,11604.712,16509.534,107301.47,150185.32,4900.841,17610.848,2000.14,700.017,55608.019,1000.035,5300.983
GCB Scoria ol6,216228,300.003,245593.07,1272017.2,133218.27,8302.412,3100.336,3300.381,481169.12,12005.042,15408.305,90183.763,122422.31,5601.098,13606.477,2000.14,400.006,39454.408,1100.042,4300.647
GCB Scoria ol6,216578,300.003,207394.59,1075194.1,117481.09,11204.392,5000.875,3700.479,392622.19,8702.65,18111.474,78314.072,103171.21,3800.506,14407.261,1000.035,1200.05,29029.465,1200.05,4400.678
GCB Scoria ol6,216968,600.013,182052.67,812041.58,99042.141,8302.412,2700.255,3400.405,316773.58,8202.354,16209.191,69669.471,94008.3,4000.56,16509.534,2100.154,800.022,26123.864,800.022,3400.405
GCB Scoria ol6,217358,200.001,150993.77,685459.63,73991.119,5601.098,3100.336,2900.294,309006.21,5100.911,12105.127,46977.113,73991.119,4800.806,15208.091,400.006,800.022,23819.842,900.028,4800.806
GCB Scoria ol6,217748,400.006,142911.27,599417.12,71980.888,3500.429,3000.315,3100.336,215614.96,4800.806,15107.985,37449.021,63340.108,3400.405,15107.985,1200.05,400.006,18311.729,500.009,1700.101
GCB Scoria ol6,218138,500.009,117682.73,438632.12,60025.844,3700.479,3100.336,2600.237,178204.6,4300.647,15007.879,35443.915,50990.84,3200.358,13005.918,700.017,500.009,14707.567,300.003,1900.126
